,Unnamed: 0_fpl,player_id,name_fpl,display_slug,team_id,team,team_slug,position_fpl,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists_fpl,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,fbref_id_fpl,Unnamed: 0_fbref,name_fbref,profile_url,nationality,position_fbref,age,minutes_90s_x,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,goals_per_shot,goals_per_shot_on_target,shots_free_kicks,pens_made,pens_att,xg,npxg,npxg_per_shot,xg_net,npxg_net,passes_completed_x,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists_fbref,xa,xa_net,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses_x,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed_y,passes_offsides,passes_oob,passes_intercepted,passes_blocked,sca,sca_per90,sca_passes_live,sca_passes_dead,sca_dribbles,sca_shots,sca_fouled,gca,gca_per90,gca_passes_live,gca_passes_dead,gca_dribbles,gca_shots,gca_fouled,gca_og_for,tackles,tackles_won_x,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions_x,tackles_interceptions,clearances,errors,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,dribbles_completed,dribbles,dribbles_completed_pct,players_dribbled_past,nutmegs,carries,carry_distance,carry_progressive_distance,pass_targets,passes_received,passes_received_pct,miscontrols,dispossessed,games,minutes,minutes_per_game,minutes_pct,minutes_90s_y,games_starts,minutes_per_start,games_subs,minutes_per_sub,unused_subs,points_per_match,on_goals_for,on_goals_against,plus_minus,plus_minus_per90,plus_minus_wowy,on_xg_for,on_xg_against,xg_plus_minus,xg_plus_minus_per90,xg_plus_minus_wowy,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses_y,interceptions_y,tackles_won_y,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,fbref_id_fbref
500,516,379,William Smallbone,Smallbone,16,southampton,SOU,MID,1.7,0.0,Knee injury - Unknown return date,2021-01-16T22:30:18.551270Z,i,5,0.0,1.1,0.1,430,406,387,182,191,181,435,188,0,24756,47493,0.0,0.0,0,0,-1,1,0.0,0.0,44,151,252,0,0,0,5,0,0,0,0,17,,,,,,,5e105217,17.0,William Smallbone,https://fbref.com/en/players/5e105217/William-Smallbone,"['ie', 'IRL']",MF,21 years and 005 days,1.9,0.0,1.0,1.0,100.0,0.52,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.07,-0.1,-0.1,64.0,78.0,82.1,1113.0,243.0,28.0,31.0,90.3,31.0,34.0,91.2,4.0,11.0,36.4,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,78.0,0.0,0.0,0.0,18.0,5.0,2.0,0.0,0.0,0.0,0.0,52.0,10.0,16.0,15.0,58.0,2.0,0.0,1.0,64.0,0.0,2.0,0.0,2.0,3.0,1.57,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,3.0,1.0,1.0,4.0,25.0,3.0,43.0,18.0,41.9,9.0,21.0,13.0,5.0,0.0,0.0,5.0,1.0,7.0,2.0,0.0,95.0,1.0,14.0,51.0,38.0,3.0,95.0,1.0,1.0,100.0,1.0,0.0,61.0,302.0,133.0,79.0,67.0,84.8,2.0,2.0,3.0,172.0,57.0,7.6,1.9,2.0,68.0,1.0,36.0,5.0,0.0,1.0,5.0,-4.0,-2.09,-1.75,2.1,2.8,-0.7,-0.37,-0.03,0.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,0.0,12.0,3.0,4.0,42.9,5e105217
501,517,380,Jake Vokins,Vokins,16,southampton,SOU,DEF,1.0,0.0,Joined Sunderland on loan until the end of the season on 29/1,2021-01-31T00:00:25.306463Z,u,1,0.0,0.3,1.0,471,373,441,178,138,169,456,172,0,77272,112896,0.0,0.0,0,0,-1,1,0.0,0.0,39,0,2505,0,0,0,2,0,0,0,0,5,,,,,,,d484c261,23.0,Jake Vokins,https://fbref.com/en/players/d484c261/Jake-Vokins,"['eng', 'ENG']",DF,20 years and 346 days,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,22.0,90.9,371.0,115.0,7.0,7.0,100.0,13.0,13.0,100.0,0.0,1.0,0.0,0.0,0.2,-0.2,2.0,0.0,2.0,1.0,3.0,15.0,7.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,8.0,3.0,14.0,1.0,0.0,7.0,0.0,20.0,0.0,0.0,1.0,0.0,3.0,4.09,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,20.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,1.0,3.0,16.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13.0,110.0,70.0,17.0,13.0,76.5,0.0,0.0,1.0,66.0,66.0,2.9,0.7,1.0,66.0,0.0,0.0,7.0,0.0,1.0,2.0,-1.0,-1.36,-0.91,0.9,1.5,-0.6,-0.76,-0.43,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,d484c261
502,518,381,Michael Obafemi,Obafemi,16,southampton,SOU,FWD,1.0,0.0,Muscle injury - Unknown return date,2021-01-05T02:30:24.253566Z,i,1,0.0,0.2,0.7,478,457,603,62,68,79,490,70,0,63469,195683,0.0,0.0,0,0,-4,4,0.0,0.0,46,281,1053,0,0,0,0,0,0,0,0,2,,,,,,,caa1a7f0,27.0,Michael Obafemi,https://fbref.com/en/players/caa1a7f0/Michael-Obafemi,"['ie', 'IRL']",FW,20 years and 235 days,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,100.0,22.0,12.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.3,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,9.0,3.0,33.3,1.0,0.0,1.0,14.0,14.0,0.6,0.2,0.0,0.0,1.0,14.0,8.0,3.0,0.0,0.0,0.0,0.0,0.48,0.1,0.0,0.0,0.15,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,caa1a7f0
503,519,382,Moussa Djenepo,Djenepo,16,southampton,SOU,MID,2.0,1.0,,2021-01-04T23:00:21.193403Z,a,36,0.2,6.7,0.1,274,253,181,117,150,94,275,127,0,17895,22509,100.0,100.0,0,0,-1,1,0.5,1.5,54,156,122,1,2,3,19,0,0,0,0,104,,,,,,,254147d4,11.0,Moussa Djenepo,https://fbref.com/en/players/254147d4/Moussa-Djenepo,"['ml', 'MLI']",MF,22 years and 256 days,10.5,1.0,10.0,2.0,20.0,0.95,0.1,0.5,0.0,0.0,0.0,0.5,0.5,0.05,0.5,0.5,216.0,299.0,72.2,3341.0,890.0,117.0,144.0,81.3,79.0,98.0,80.6,14.0,25.0,56.0,0.0,0.5,-0.5,6.0,16.0,11.0,1.0,20.0,291.0,8.0,2.0,1.0,39.0,4.0,8.0,0.0,0.0,0.0,0.0,224.0,40.0,35.0,79.0,190.0,12.0,6.0,6.0,216.0,1.0,5.0,8.0,25.0,25.0,2.38,13.0,0.0,9.0,0.0,3.0,4.0,0.38,1.0,0.0,2.0,0.0,1.0,0.0,37.0,18.0,20.0,8.0,9.0,13.0,40.0,32.5,27.0,259.0,73.0,28.2,89.0,99.0,71.0,23.0,0.0,0.0,23.0,6.0,43.0,11.0,0.0,488.0,16.0,107.0,236.0,176.0,33.0,482.0,26.0,51.0,51.0,30.0,2.0,334.0,1340.0,712.0,414.0,302.0,72.9,33.0,16.0,18.0,945.0,53.0,42.0,10.5,12.0,68.0,6.0,21.0,3.0,1.11,11.0,19.0,-8.0,-0.76,-0.49,10.2,14.0,-3.8,-0.36,-0.04,4.0,0.0,0.0,27.0,28.0,3.0,8.0,6.0,18.0,0.0,0.0,0.0,88.0,9.0,21.0,30.0,254147d4
504,520,479,Mohammed Salisu,Salisu,16,southampton,SOU,DEF,1.3,0.7,,2021-01-05T02:30:24.584870Z,a,4,0.2,0.9,0.1,388,440,411,149,172,156,423,158,0,2930,20984,100.0,100.0,0,0,-2,2,0.2,0.9,43,958,358,0,0,0,4,0,0,0,0,23,,,,,,,0b33f6ad,16.0,Mohammed Salisu,https://fbref.com/en/players/0b33f6ad/Mohammed-Salisu,"['gh', 'GHA']",DF,21 years and 315 days,2.2,0.0,1.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,69.0,86.0,80.2,1234.0,612.0,29.0,32.0,90.6,33.0,38.0,86.8,6.0,12.0,50.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,85.0,1.0,1.0,0.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,57.0,12.0,17.0,61.0,15.0,7.0,0.0,0.0,69.0,0.0,0.0,3.0,3.0,1.0,0.45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,6.0,0.0,1.0,2.0,6.0,33.3,4.0,35.0,16.0,45.7,18.0,16.0,1.0,5.0,1.0,0.0,4.0,12.0,19.0,6.0,0.0,118.0,16.0,62.0,56.0,7.0,1.0,117.0,3.0,4.0,75.0,3.0,0.0,70.0,351.0,161.0,64.0,61.0,95.3,2.0,3.0,3.0,199.0,66.0,8.8,2.2,2.0,90.0,1.0,19.0,7.0,0.33,1.0,4.0,-3.0,-1.36,-0.96,1.3,2.6,-1.2,-0.56,-0.24,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,23.0,4.0,5.0,44.4,0b33f6ad
505,521,523,Fraser Forster,Forster,16,southampton,SOU,GKP,6.0,0.0,,,a,6,0.0,1.5,5.6,444,478,453,31,15,9,465,31,0,656583,309216,,,0,0,0,0,-0.5,-0.5,40,12731,28711,0,0,1,0,0,0,1,0,24,,,,,,,c3e39f12,21.0,Fraser Forster,https://fbref.com/en/players/c3e39f12/Fraser-Forster,"['eng', 'ENG']",GK,32 years and 346 days,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,43.0,20.9,425.0,331.0,1.0,1.0,100.0,1.0,3.0,33.3,7.0,38.0,18.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,20.0,6.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41.0,6.0,31.0,0.0,0.0,1.0,9.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,36.0,45.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,14.0,34.0,9.0,13.0,13.0,100.0,0.0,0.0,1.0,90.0,90.0,4.0,1.0,1.0,90.0,0.0,0.0,24.0,3.0,1.0,0.0,1.0,1.0,1.54,0.6,1.1,-0.5,-0.49,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,c3e39f12
506,522,524,Nathan Tella,Tella,16,southampton,SOU,MID,1.0,0.3,,2021-01-14T16:00:22.604876Z,a,7,0.1,1.6,0.3,456,417,346,193,193,168,436,189,0,54368,50412,100.0,100.0,0,0,-2,2,-0.2,0.1,43,675,652,0,0,0,3,0,0,0,0,11,,,,,,,f1e94cd6,18.0,Nathan Tella,https://fbref.com/en/players/f1e94cd6/Nathan-Tella,"['eng', 'ENG']","MF,FW",21 years and 236 days,2.6,0.0,3.0,1.0,33.3,1.16,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.07,-0.2,-0.2,27.0,38.0,71.1,365.0,54.0,14.0,18.0,77.8,10.0,14.0,71.4,1.0,3.0,33.3,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,37.0,1.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,26.0,3.0,9.0,12.0,20.0,3.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,5.0,1.94,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,25.0,3.0,68.0,18.0,26.5,8.0,33.0,27.0,6.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,83.0,0.0,11.0,45.0,36.0,7.0,82.0,8.0,9.0,88.9,8.0,0.0,66.0,258.0,142.0,92.0,49.0,53.3,12.0,9.0,7.0,232.0,33.0,10.3,2.6,1.0,57.0,6.0,29.0,8.0,1.14,2.0,3.0,-1.0,-0.39,0.1,2.4,3.8,-1.4,-0.53,-0.21,0.0,0.0,0.0,7.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,20.0,1.0,4.0,20.0,f1e94cd6
507,523,565,Ibrahima Diallo,Diallo,16,southampton,SOU,MID,1.4,0.2,Muscle injury - Unknown return date,2021-01-31T00:00:25.621016Z,i,15,0.0,3.3,0.0,374,297,350,161,161,170,373,166,0,5387,4823,0.0,0.0,0,0,0,0,0.0,0.0,45,48,116,0,0,2,8,0,0,0,0,57,,,,,,,11ff3d56,14.0,Ibrahima Diallo,https://fbref.com/en/players/11ff3d56/Ibrahima-Diallo,"['fr', 'FRA']",MF,21 years and 355 days,4.9,0.0,2.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.14,-0.3,-0.3,210.0,254.0,82.7,3669.0,740.0,96.0,109.0,88.1,95.0,106.0,89.6,16.0,35.0,45.7,0.0,0.1,-0.1,3.0,7.0,1.0,0.0,12.0,248.0,6.0,4.0,0.0,40.0,3.0,5.0,0.0,0.0,0.0,0.0,200.0,17.0,37.0,22.0,219.0,9.0,2.0,0.0,210.0,2.0,5.0,6.0,1.0,6.0,1.22,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,7.0,7.0,0.0,5.0,11.0,45.5,6.0,91.0,36.0,39.6,28.0,55.0,8.0,6.0,0.0,0.0,6.0,5.0,19.0,6.0,0.0,305.0,15.0,82.0,198.0,48.0,7.0,300.0,6.0,8.0,75.0,6.0,0.0,192.0,935.0,487.0,224.0,204.0,91.1,2.0,9.0,11.0,442.0,40.0,19.6,4.9,5.0,83.0,6.0,5.0,5.0,1.36,3.0,8.0,-5.0,-1.02,-0.67,3.8,7.2,-3.4,-0.7,-0.44,2.0,0.0,0.0,10.0,5.0,0.0,5.0,5.0,12.0,0.0,1.0,0.0,62.0,3.0,7.0,30.0,11ff3d56
508,524,590,Daniel N'Lundulu,N'Lundulu,16,southampton,SOU,FWD,1.0,0.3,,,a,10,0.1,2.2,0.2,466,382,370,59,55,60,438,59,0,49067,35308,,,0,0,0,0,-0.2,0.1,45,3061,2167,0,0,0,1,0,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,525,598,Kayne Ramsay,Ramsay,16,southampton,SOU,DEF,-3.0,-0.5,,,a,-3,-0.1,-0.8,0.1,439,495,470,171,197,183,462,174,0,8001,6135,,,0,0,0,0,-1.0,-1.5,40,354,406,0,0,0,9,0,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,526,624,Kgaogelo Chauke,Chauke,16,southampton,SOU,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,576,563,548,219,220,217,583,221,0,473,265,,,0,0,-1,1,-0.5,-0.5,44,154,79,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,527,625,Harry Lewis,Lewis,16,southampton,SOU,GKP,0.0,0.0,,,a,0,0.0,0.0,0.0,510,490,465,50,24,18,518,50,0,3197,1460,,,0,0,0,0,-0.5,-0.5,40,182,219,0,0,0,0,0,0,0,0,0,,,,,,,c35e99d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,528,634,Will Ferry,Ferry,16,southampton,SOU,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,602,593,578,236,236,233,607,237,0,154,117,,,0,0,0,0,-0.5,-0.5,45,20,19,0,0,0,0,0,0,0,0,0,,,,,,,f4765c97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,529,635,Allan Tchaptchet,Tchaptchet,16,southampton,SOU,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,520,502,477,200,201,187,528,200,0,702,488,,,0,0,0,0,-0.5,-0.5,40,86,124,0,0,0,3,0,0,0,0,3,,,,,,,ab7d7882,28.0,Allan Tchaptchet,https://fbref.com/en/players/ab7d7882/Allan-Tchaptchet,"['fr', 'FRA']",DF,19 years and 067 days,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,1.0,13.0,13.0,0.6,0.1,0.0,0.0,1.0,13.0,1.0,0.0,0.0,3.0,-3.0,-20.77,-20.41,0.0,1.7,-1.7,-11.66,-11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,100.0,ab7d7882
514,530,636,Caleb Watts,Watts,16,southampton,SOU,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,473,419,587,199,194,240,473,198,0,372,235,,,0,0,0,0,-0.5,-0.5,45,36,30,0,0,0,0,0,0,0,0,1,,,,,,,c7170b46,26.0,Caleb Watts,https://fbref.com/en/players/c7170b46/Caleb-Watts,"['au', 'AUS']","MF,FW",19 years and 041 days,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,40.0,56.0,26.0,1.0,3.0,33.3,0.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,5.29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,50.0,2.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,1.0,1.0,2.0,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,6.0,5.0,5.0,100.0,0.0,0.0,1.0,17.0,17.0,0.8,0.2,0.0,0.0,1.0,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0.48,0.3,0.1,0.3,1.44,1.8,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,c7170b46
515,533,383,Hugo Lloris,Lloris,17,spurs,TOT,GKP,3.9,2.5,,2020-12-05T03:00:19.701152Z,a,94,0.4,16.8,6.4,27,667,666,11,74,72,196,11,0,666016,637860,100.0,100.0,0,0,1,-1,6.0,2.5,56,29132,18554,0,0,7,27,0,0,73,9,436,,,,,,,8f62b6ee,1.0,Hugo Lloris,https://fbref.com/en/players/8f62b6ee/Hugo-Lloris,"['fr', 'FRA']",GK,34 years and 062 days,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0,660.0,70.9,13478.0,8681.0,127.0,128.0,99.2,166.0,168.0,98.8,172.0,361.0,47.6,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,400.0,260.0,78.0,0.0,26.0,7.0,0.0,0.0,0.0,0.0,0.0,321.0,26.0,313.0,384.0,132.0,1.0,0.0,92.0,468.0,1.0,8.0,2.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,691.0,626.0,690.0,1.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,254.0,1052.0,627.0,245.0,243.0,99.2,0.0,0.0,24.0,2160.0,90.0,100.0,24.0,24.0,90.0,0.0,0.0,0.0,1.5,37.0,27.0,10.0,0.42,,30.5,30.0,0.5,0.02,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,8f62b6ee
516,534,384,Danny Rose,Rose,17,spurs,TOT,DEF,0.0,0.0,Not included in Spurs' 25-man Premier League squad,2020-10-20T22:30:19.169802Z,u,0,0.0,0.0,0.1,624,615,604,226,227,221,627,226,0,3535,26713,0.0,0.0,0,0,-3,3,0.0,0.0,47,0,43,0,0,0,0,0,0,0,0,0,,,,,,,89d10e53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,535,385,Moussa Sissoko,Sissoko,17,spurs,TOT,MID,2.1,0.8,,2020-09-27T16:00:17.236494Z,a,37,0.2,7.9,0.4,249,234,306,101,138,151,297,137,0,45538,68766,100.0,100.0,0,0,-3,3,2.6,0.8,47,415,813,0,0,5,17,0,0,0,2,186,,,,,,,2acd49b9,6.0,Moussa Sissoko,https://fbref.com/en/players/2acd49b9/Moussa-Sissoko,"['fr', 'FRA']",MF,31 years and 194 days,15.3,0.0,2.0,1.0,50.0,0.13,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.16,-0.3,-0.3,572.0,676.0,84.6,10246.0,2219.0,249.0,286.0,87.1,249.0,274.0,90.9,63.0,94.0,67.0,0.0,0.5,-0.5,5.0,41.0,6.0,2.0,30.0,632.0,44.0,9.0,1.0,67.0,18.0,10.0,0.0,0.0,0.0,0.0,496.0,84.0,96.0,59.0,535.0,33.0,35.0,4.0,572.0,0.0,7.0,16.0,11.0,15.0,0.98,14.0,0.0,0.0,0.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,23.0,18.0,20.0,3.0,0.0,7.0,20.0,35.0,13.0,201.0,60.0,29.9,117.0,66.0,18.0,22.0,4.0,0.0,18.0,16.0,39.0,29.0,0.0,801.0,55.0,239.0,466.0,157.0,9.0,757.0,16.0,28.0,57.1,18.0,0.0,496.0,2552.0,1266.0,553.0,500.0,90.4,8.0,15.0,18.0,1374.0,76.0,63.6,15.3,14.0,89.0,4.0,32.0,5.0,1.44,19.0,17.0,2.0,0.13,-0.79,17.6,19.4,-1.8,-0.12,-0.38,2.0,0.0,0.0,18.0,7.0,0.0,10.0,16.0,18.0,0.0,0.0,0.0,153.0,15.0,22.0,40.5,2acd49b9
