,player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
263,231,James Maddison,Maddison,9,leicester,LEI,MID,4.3,5.8,Knee injury - 75% chance of playing,2021-01-07T17:00:15.753790Z,d,65,0.8,9.2,4.7,84,11,56,28,10,30,28,17,1,824152,605317,75.0,75.0,-1,1,1,-1,0.0,4.7,71,27760,46581,4,4,5,13,0,0,0,6,223,1.0,,1.0,,4.0,
264,233,Kelechi Iheanacho,Iheanacho,9,leicester,LEI,FWD,1.0,0.3,,,a,8,0.1,1.4,0.3,400,233,95,45,39,36,270,39,0,14774,47129,,,0,0,-4,4,0.0,0.8,56,417,606,0,0,1,2,0,1,0,0,14,,,,,5.0,
265,234,Hamza Choudhury,Choudhury,9,leicester,LEI,MID,0.7,0.0,,,a,2,0.0,0.4,0.1,434,390,393,185,183,182,438,187,0,2689,6174,,,0,0,-3,3,0.0,0.5,47,53,115,0,0,0,1,0,0,0,0,9,,,,,,
266,235,Harvey Barnes,Barnes,9,leicester,LEI,MID,4.1,3.8,,,a,65,0.6,9.6,3.8,75,124,20,21,82,12,32,20,0,758531,752555,,,1,-1,-2,2,0.0,4.3,68,16686,32720,5,1,3,17,0,0,0,5,167,,,,,,
267,236,Wilfred Ndidi,Ndidi,9,leicester,LEI,MID,2.1,1.8,,2020-09-23T14:00:18.236626Z,a,17,0.4,3.5,0.6,197,276,360,80,154,170,285,134,0,29979,139845,100.0,100.0,0,0,-2,2,0.0,2.3,48,1998,1676,0,0,3,7,0,0,0,1,123,,,,,,
268,237,Filip Benkovic,Benkovic,9,leicester,LEI,DEF,0.0,0.0,,2020-09-11T16:00:17.923567Z,a,0,0.0,0.0,0.0,516,499,481,202,203,194,521,203,0,275,4811,100.0,0.0,0,0,-2,2,0.0,0.0,43,15,23,0,0,0,0,0,0,0,0,0,,,,,,
269,238,Çaglar Söyüncü,Söyüncü,9,leicester,LEI,DEF,1.8,0.2,,2020-12-03T22:30:22.314914Z,a,9,0.0,1.7,2.7,281,304,259,108,96,79,310,102,0,105562,837758,100.0,100.0,0,0,-2,2,0.0,0.7,53,1320,1896,0,0,1,8,0,0,0,0,67,,,,,,
270,239,James Justin,Justin,9,leicester,LEI,DEF,3.6,4.0,,,a,61,0.8,12.2,22.6,49,50,171,14,11,35,62,10,1,2128445,1110261,,,0,0,5,-5,0.0,4.5,50,31286,133385,1,2,5,21,0,0,0,5,308,,,,,,
271,240,Luke Thomas,Thomas,9,leicester,LEI,DEF,1.0,0.3,,,a,4,0.1,1.0,0.2,362,326,337,139,114,123,376,138,0,10010,29070,,,0,0,-3,3,0.0,0.8,42,532,616,0,0,0,4,0,0,0,0,24,,,,,,
272,498,Timothy Castagne,Castagne,9,leicester,LEI,DEF,4.3,0.7,,2020-11-23T00:30:27.208678Z,a,39,0.1,6.8,4.8,155,159,174,61,36,37,172,45,2,1637865,1663701,100.0,100.0,0,0,2,-2,0.0,1.2,57,4034,14739,1,3,2,11,0,0,0,4,172,,,,,,
273,518,Nampalys Mendy,Mendy,9,leicester,LEI,MID,2.1,0.7,,,a,30,0.2,6.8,2.2,245,195,357,100,122,169,282,133,0,383701,302129,,,-1,1,-1,1,0.0,1.2,44,3536,13011,0,1,4,17,0,0,0,0,174,,,,,,
274,541,Cengiz Ünder,Ünder,9,leicester,LEI,MID,2.2,0.3,,2020-12-27T02:00:18.649203Z,a,13,0.1,2.3,0.1,307,204,242,133,126,122,289,137,0,14155,13445,100.0,75.0,-1,1,-3,3,0.0,0.6,57,32,262,0,2,0,3,0,0,0,0,54,,,,,,
275,561,Wesley Fofana,Fofana,9,leicester,LEI,DEF,3.3,3.3,,2020-12-28T22:30:17.278833Z,a,40,0.7,8.0,0.6,91,272,247,34,79,74,196,57,1,98198,55169,100.0,75.0,0,0,0,0,0.0,2.8,50,3171,6456,0,1,4,13,0,0,0,3,229,,,,,,
276,579,Islam Slimani,Slimani,9,leicester,LEI,FWD,1.0,0.0,,,a,1,0.0,0.2,0.1,450,352,372,58,48,57,426,55,0,10558,8710,,,0,0,-1,1,0.0,0.5,49,626,571,0,0,0,1,0,0,0,0,3,,,,,,
277,193,Pablo Hernández Domínguez,Hernández,10,leeds,LEE,MID,2.0,1.7,,2020-11-20T16:00:27.262265Z,a,16,0.3,2.8,0.3,316,196,191,138,123,105,272,128,0,20708,125349,100.0,100.0,0,0,-3,3,0.0,1.2,57,369,669,0,2,0,5,0,0,0,0,62,4.0,,2.0,,,
278,194,Francisco Casilla Cortés,Casilla,10,leeds,LEE,GKP,0.0,0.0,,2020-09-30T13:30:16.774093Z,a,0,0.0,0.0,0.9,494,475,453,53,28,24,499,53,0,23254,123493,100.0,100.0,0,0,-3,3,0.0,-0.5,42,923,2038,0,0,0,0,0,0,0,0,0,,,,,,
279,195,Liam Cooper,Cooper,10,leeds,LEE,DEF,2.5,1.2,,2020-12-20T18:30:15.880481Z,a,27,0.3,6.3,0.4,79,369,224,29,135,63,200,59,0,47881,81593,100.0,0.0,0,0,-2,2,0.0,0.0,43,204,2289,1,0,3,25,0,0,0,1,223,,,,,,
280,196,Barry Douglas,Douglas,10,leeds,LEE,DEF,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,n,0,0.0,0.0,4.9,453,432,404,172,173,155,458,173,0,237970,898665,0.0,0.0,0,0,-2,2,0.0,0.0,38,4870,13334,0,0,0,0,0,0,0,0,0,,,,,,
281,197,Luke Ayling,Ayling,10,leeds,LEE,DEF,2.5,2.3,,,a,43,0.5,9.6,3.1,18,60,100,2,14,11,50,6,0,310969,340363,,,0,0,0,0,0.0,1.8,45,6195,16823,0,0,6,33,0,0,0,1,323,,,,,,
282,198,Mateusz Klich,Klich,10,leeds,LEE,MID,3.9,3.7,,2020-12-29T20:00:14.304884Z,a,66,0.7,12.0,5.0,36,6,73,11,5,40,22,14,0,1044332,827053,100.0,75.0,0,0,0,0,0.0,2.4,55,6230,43448,3,5,5,30,0,0,0,3,285,2.0,,,,2.0,
283,199,Adam Forshaw,Forshaw,10,leeds,LEE,MID,0.0,0.0,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,i,0,0.0,0.0,0.0,588,579,571,230,231,228,590,230,0,338,1861,0.0,0.0,0,0,-2,2,0.0,0.0,48,10,15,0,0,0,0,0,0,0,0,0,,,,,,
284,200,Stuart Dallas,Dallas,10,leeds,LEE,DEF,4.2,5.3,,,a,71,1.1,14.8,13.5,29,78,57,4,19,1,44,4,1,1311303,451652,,,0,0,3,-3,0.0,4.8,48,85505,66935,3,2,6,32,0,0,0,5,351,,,,,,
285,201,Ezgjan Alioski,Alioski,10,leeds,LEE,DEF,3.5,4.3,,2020-11-19T13:00:23.970021Z,a,53,1.0,11.8,2.7,134,76,108,52,17,14,97,19,2,287353,107983,100.0,100.0,0,0,0,0,0.0,3.8,45,32115,22564,2,0,5,20,0,0,0,6,219,,,,,,
286,202,Patrick Bamford,Bamford,10,leeds,LEE,FWD,5.9,5.2,,,a,101,0.8,15.3,43.7,11,156,1,4,24,1,8,2,2,4693832,1674275,,,0,0,11,-11,0.0,4.7,66,128148,184936,10,5,6,31,0,0,0,13,326,,,,,1.0,
287,203,Jack Harrison,Harrison,10,leeds,LEE,MID,4.2,4.7,,2020-11-28T22:30:23.319765Z,a,67,0.9,12.4,2.5,41,8,49,13,7,25,20,12,2,463757,354792,100.0,100.0,0,0,-1,1,0.0,4.2,54,16237,24398,3,4,6,29,0,0,0,4,226,5.0,,3.0,,,
288,204,Kalvin Phillips,Phillips,10,leeds,LEE,MID,2.5,1.8,Suspended until 20 Jan,2021-01-02T15:00:21.038877Z,s,35,0.4,7.1,1.2,55,46,245,16,33,124,73,42,0,191823,305774,0.0,100.0,0,0,-1,1,0.0,1.3,49,493,9308,0,2,5,23,0,0,0,2,217,1.0,,1.0,,,
289,205,Hélder Wander Sousa de Azevedo e Costa,Costa,10,leeds,LEE,MID,3.3,0.3,,,a,36,0.1,7.1,2.9,195,157,79,79,98,43,145,77,1,1049665,997962,,,-1,1,-4,4,0.0,-0.2,51,691,12824,2,2,2,17,0,0,0,2,98,,,,,,
290,206,Tyler Roberts,Roberts,10,leeds,LEE,MID,1.0,0.3,,,a,8,0.1,1.7,0.1,398,287,303,170,158,155,365,165,0,4243,7964,,,0,0,-3,3,0.0,-0.2,47,98,201,0,0,0,7,0,0,0,0,24,,,,,,
291,207,Jay-Roy Grot,Grot,10,leeds,LEE,MID,0.0,0.0,Knee injury - Unknown return date,2020-10-22T16:00:15.327420Z,i,0,0.0,0.0,0.0,580,571,563,228,229,226,583,228,0,1117,3354,0.0,0.0,0,0,-3,3,0.0,0.0,47,9,35,0,0,0,0,0,0,0,0,0,,,,,,
292,208,Kamil Miazek,Miazek,10,leeds,LEE,GKP,0.0,0.0,Contract ended,2020-10-05T07:11:41.404637Z,u,0,0.0,0.0,1.1,479,459,435,47,21,17,484,47,0,22685,97529,0.0,0.0,0,0,0,0,0.0,0.0,40,27,2721,0,0,0,0,0,0,0,0,0,,,,,,
293,209,Ian Carlo Poveda-Ocampo,Poveda-Ocampo,10,leeds,LEE,MID,1.0,0.3,,,a,9,0.1,2.1,0.4,348,254,180,153,146,98,295,140,0,49632,49289,,,0,0,-2,2,0.0,-0.2,43,5460,2699,0,0,0,4,0,0,0,0,26,,,,,,
294,210,Jamie Shackleton,Shackleton,10,leeds,LEE,MID,1.2,1.0,,2020-11-07T18:00:15.183389Z,a,11,0.2,2.3,0.0,341,270,331,148,153,160,347,156,0,1677,4109,100.0,100.0,0,0,-2,2,0.0,0.5,48,58,64,0,0,1,6,0,0,0,0,45,,,,,,
295,211,Pascal Struijk,Struijk,10,leeds,LEE,DEF,2.0,2.3,,,a,16,0.6,4.1,3.7,237,323,339,94,112,124,314,104,0,348678,215198,,,0,0,-1,1,0.0,1.8,39,46613,17438,0,0,2,14,0,0,0,1,111,,,,,,
296,212,Jordan Stevens,Stevens,10,leeds,LEE,MID,0.0,0.0,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,n,0,0.0,0.0,0.5,521,504,487,196,197,192,526,196,0,18648,91785,0.0,0.0,0,0,-2,2,0.0,0.0,43,146,958,0,0,0,0,0,0,0,0,0,,,,,,
297,213,Illan Meslier,Meslier,10,leeds,LEE,GKP,4.1,4.0,,,a,70,0.9,15.2,5.9,7,361,550,2,1,53,110,2,2,618193,255748,,,0,0,1,-1,0.0,3.5,46,43576,27030,0,0,6,33,0,0,67,9,379,,,,,,
298,214,Leif Davis,Davis,10,leeds,LEE,DEF,1.0,0.2,,,a,2,0.1,0.5,1.3,439,413,412,168,163,163,448,168,0,81249,100803,,,0,0,-1,1,0.0,-0.3,39,2006,4145,0,0,0,0,0,0,0,0,5,,,,,,
299,215,Oliver Casey,Casey,10,leeds,LEE,DEF,0.0,0.0,,,a,0,0.0,0.0,1.3,461,440,414,180,181,165,466,181,0,106269,84953,,,0,0,-1,1,0.0,-0.5,39,813,3854,0,0,0,0,0,0,0,0,0,,,,,,
300,491,Robin Koch,Koch,10,leeds,LEE,DEF,2.9,0.0,Knee injury - Expected back 06 Mar,2020-12-05T23:00:20.933265Z,i,32,0.0,7.3,0.3,173,250,175,68,66,38,218,67,1,52510,77394,0.0,0.0,0,0,-1,1,0.0,0.0,44,55,1385,0,0,4,17,0,0,0,2,180,,,,,,
301,492,Rodrigo Moreno,Rodrigo,10,leeds,LEE,FWD,3.2,4.5,,2020-11-02T23:00:23.376753Z,a,48,0.8,8.4,2.9,157,35,31,17,2,16,36,13,2,254213,602051,100.0,100.0,0,0,-3,3,0.0,4.0,57,31360,18615,3,2,2,17,0,0,0,8,181,,,5.0,,,
302,532,Elia Caprile,Caprile,10,leeds,LEE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.3,490,471,447,52,27,23,495,52,0,31353,15001,,,0,0,0,0,0.0,-0.5,40,658,1010,0,0,0,0,0,0,0,0,0,,,,,,
303,533,Mateusz Bogusz,Bogusz,10,leeds,LEE,MID,0.0,0.0,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,n,0,0.0,0.0,0.0,524,507,490,198,199,194,529,198,0,2724,2712,0.0,0.0,0,0,-2,2,0.0,0.0,43,42,45,0,0,0,0,0,0,0,0,0,,,,,,
304,549,Diego Llorente,Llorente,10,leeds,LEE,DEF,0.0,0.0,Muscle injury - 75% chance of playing,2020-12-27T15:00:18.906548Z,d,0,0.0,0.0,0.0,372,410,500,145,162,202,409,152,0,3258,3539,75.0,0.0,0,0,-1,1,0.0,0.0,44,20,72,0,0,0,3,0,0,0,0,11,,,,,,
305,570,Raphael Dias Belloli,Raphinha,10,leeds,LEE,MID,3.3,4.0,,2020-11-02T22:30:16.072346Z,a,40,0.7,7.3,1.7,138,34,40,52,24,20,38,24,1,218051,67309,100.0,100.0,0,0,0,0,0.0,3.5,55,12519,16992,2,2,4,17,0,0,0,1,153,3.0,,4.0,,,
306,599,Jack Jenkins,Jenkins,10,leeds,LEE,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,569,557,545,221,222,219,572,221,0,1399,904,,,0,0,0,0,0.0,-0.5,45,96,113,0,0,0,0,0,0,0,0,0,,,,,,
307,619,Niall Huggins,Huggins,10,leeds,LEE,FWD,0.0,0.0,,,a,0,0.0,0.0,0.0,568,556,544,67,69,68,571,69,0,618,138,,,0,0,0,0,0.0,0.6,45,618,138,0,0,0,0,0,0,0,0,0,,,,,,
308,620,Charlie Cresswell,Cresswell,10,leeds,LEE,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,492,473,449,191,192,178,497,192,0,1173,223,,,0,0,0,0,0.0,0.7,40,1173,223,0,0,0,0,0,0,0,0,0,,,,,,
309,241,James Milner,Milner,11,liverpool,LIV,MID,2.3,0.5,,2020-11-28T15:00:19.764918Z,a,23,0.1,4.3,0.1,274,160,267,117,99,136,264,123,1,16076,25930,100.0,100.0,0,0,-2,2,0.0,1.5,53,114,214,0,2,3,1,0,0,0,2,99,3.0,,,,1.0,
310,242,Konstantinos Tsimikas,Tsimikas,11,liverpool,LIV,DEF,0.0,0.0,Knee injury - Expected back 03 Feb,2020-12-10T01:30:18.194765Z,i,0,0.0,0.0,0.0,602,594,588,222,222,219,604,222,0,1694,4376,0.0,0.0,0,0,-1,1,0.0,0.0,49,20,54,0,0,0,0,0,0,0,0,0,,,,,,
311,243,Georginio Wijnaldum,Wijnaldum,11,liverpool,LIV,MID,2.6,2.7,,,a,45,0.5,8.5,1.5,163,81,121,63,56,66,117,63,0,134758,174098,,,0,0,-2,2,0.0,3.7,53,2342,10758,1,1,4,19,0,0,0,1,221,,,6.0,,,
312,244,Jordan Henderson,Henderson,11,liverpool,LIV,MID,3.0,3.2,,2020-12-01T23:30:25.297874Z,a,42,0.6,7.8,1.6,98,74,179,33,52,97,102,57,0,122713,209060,100.0,100.0,0,0,-1,1,0.0,4.2,54,4625,11682,1,2,3,12,0,0,0,2,235,4.0,,3.0,,,
313,245,Adrián San Miguel del Castillo,Adrián,11,liverpool,LIV,GKP,1.0,0.0,,,a,2,0.0,0.5,0.4,347,483,464,24,33,29,401,24,0,51031,54701,,,0,0,-2,2,0.0,1.0,43,441,1017,0,0,0,9,0,0,7,0,28,,,,,,
314,246,Joel Matip,Matip,11,liverpool,LIV,DEF,5.0,2.8,Muscle injury - 50% chance of playing,2020-12-27T18:30:27.567433Z,d,40,0.5,7.4,0.8,185,267,186,73,76,43,233,71,1,264312,251886,50.0,0.0,0,0,-1,1,0.0,0.0,54,158,20866,1,2,3,4,0,0,0,5,171,,,,,,
315,247,Xherdan Shaqiri,Shaqiri,11,liverpool,LIV,MID,1.5,0.2,,2020-11-22T21:30:16.585500Z,a,6,0.0,0.9,0.1,373,259,374,160,150,175,364,164,0,2552,5260,100.0,100.0,0,0,-1,1,0.0,1.2,64,131,97,0,1,0,0,0,0,0,0,27,5.0,,5.0,,,
316,248,Alex Oxlade-Chamberlain,Chamberlain,11,liverpool,LIV,MID,2.0,1.0,,2020-08-21T14:30:10.835560Z,a,6,0.2,1.0,0.0,384,303,353,166,164,167,388,173,0,3932,4901,100.0,100.0,0,0,-2,2,0.0,2.0,63,203,427,0,1,0,1,0,0,0,0,23,,,,,,
317,249,Roberto Firmino,Firmino,11,liverpool,LIV,FWD,4.1,5.5,,,a,70,0.6,7.5,4.0,44,47,8,7,4,5,13,6,1,414665,439706,,,0,0,-2,2,0.0,6.5,93,12266,47366,5,3,5,19,0,0,0,9,287,,,,,4.0,
318,250,Virgil van Dijk,van Dijk,11,liverpool,LIV,DEF,3.0,0.0,Knee injury - Unknown return date,2020-10-17T15:00:18.628318Z,i,15,0.0,2.4,6.9,283,379,210,110,141,55,313,103,0,381939,1961087,0.0,0.0,0,0,-2,2,0.0,0.0,63,308,6239,1,0,1,11,0,0,0,1,73,,,,,,
319,251,Sadio Mané,Mané,11,liverpool,LIV,MID,5.2,4.5,,2020-10-02T22:00:17.931191Z,a,83,0.4,7.0,7.1,24,26,3,8,21,2,7,6,1,1284578,1705314,100.0,100.0,0,0,-1,1,0.0,5.5,119,7558,53652,6,5,4,14,0,0,0,6,226,,,,,3.0,
320,252,Alisson Ramses Becker,Alisson,11,liverpool,LIV,GKP,3.9,3.7,,2020-12-01T23:30:25.339700Z,a,54,0.6,9.2,6.6,71,621,621,16,72,72,231,15,1,361500,908810,100.0,100.0,0,0,-1,1,0.0,4.7,59,13651,14925,0,0,4,12,1,0,28,3,249,,,,,,
321,253,Fabio Henrique Tavares,Fabinho,11,liverpool,LIV,MID,2.5,2.5,,2020-10-27T23:00:22.808680Z,a,37,0.5,6.9,1.0,83,221,350,27,132,166,198,94,0,98914,156100,100.0,100.0,0,0,-1,1,0.0,3.5,54,1826,3645,0,1,5,17,0,0,0,2,241,,,4.0,,,
322,254,Mohamed Salah,Salah,11,liverpool,LIV,MID,7.8,6.3,,2020-11-13T15:30:16.171973Z,a,125,0.5,9.9,37.2,4,14,2,3,11,1,3,3,3,3532116,2897103,100.0,100.0,0,0,6,-6,0.0,7.3,126,29803,339263,13,4,4,20,0,0,0,13,375,,,2.0,,2.0,
323,255,Andrew Robertson,Robertson,11,liverpool,LIV,DEF,4.7,4.8,,2020-12-01T23:30:25.355446Z,a,80,0.6,10.8,20.6,23,4,87,3,1,7,18,1,2,1903740,1267283,100.0,100.0,0,0,4,-4,0.0,5.8,74,35466,106487,1,5,5,21,0,0,0,11,396,1.0,,,,,
324,256,Divock Origi,Origi,11,liverpool,LIV,FWD,1.0,0.3,,,a,3,0.1,0.6,0.6,449,418,395,57,58,60,451,59,0,23526,79837,,,0,0,-3,3,0.0,1.3,52,699,1142,0,0,0,0,0,0,0,0,9,,,,,,
325,257,Harry Wilson,Harry Wilson,11,liverpool,LIV,MID,0.0,0.0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,n,0,0.0,0.0,0.0,609,604,600,240,241,239,611,240,0,498,6060,0.0,0.0,0,0,-4,4,0.0,0.0,51,3,23,0,0,0,0,0,0,0,0,0,,,,,,
326,258,Takumi Minamino,Minamino,11,liverpool,LIV,MID,2.0,1.5,,,a,16,0.2,2.7,0.2,322,341,169,141,171,93,298,141,0,12521,37612,,,0,0,-5,5,0.0,2.5,60,254,1190,1,0,1,4,0,0,0,0,58,,,,,,
327,259,Trent Alexander-Arnold,Alexander-Arnold,11,liverpool,LIV,DEF,3.0,3.8,,2020-11-08T18:30:19.053913Z,a,45,0.5,6.2,13.9,111,12,112,42,2,16,43,3,0,618212,3246796,100.0,100.0,0,0,-2,2,0.0,4.8,73,8573,37722,0,2,3,20,0,0,0,4,253,2.0,,1.0,,,
328,260,Joseph Gomez,Gomez,11,liverpool,LIV,DEF,1.4,0.0,Knee injury - Unknown return date,2020-11-12T11:30:20.318274Z,i,10,0.0,1.9,1.2,259,329,603,99,116,222,329,114,0,109052,369621,0.0,0.0,0,0,-3,3,0.0,0.0,52,61,1853,0,0,0,14,0,0,0,0,94,,,,,,
329,261,Naby Keita,Keita,11,liverpool,LIV,MID,1.7,0.5,Muscle injury - 50% chance of playing,2020-12-27T20:00:18.497759Z,d,12,0.1,2.3,0.2,345,230,154,151,137,84,276,129,0,16474,79468,50.0,25.0,0,0,-3,3,0.0,0.4,52,8,432,0,0,2,7,0,0,0,0,60,,,,,,
330,263,Curtis Jones,Jones,11,liverpool,LIV,MID,1.8,1.5,,,a,20,0.3,4.5,1.5,257,127,98,108,83,52,165,87,0,182820,107545,,,0,0,-1,1,0.0,2.5,44,6390,14613,0,0,3,8,0,0,0,0,88,,,,,,
331,264,Neco Williams,Neco Williams,11,liverpool,LIV,DEF,2.0,0.2,,,a,8,0.1,2.1,4.4,386,325,316,151,113,105,385,143,0,368704,347450,,,-1,1,-1,1,0.0,1.2,39,3963,19721,0,0,1,0,0,0,0,0,32,,,,,,
332,265,Harvey Elliott,Elliott,11,liverpool,LIV,MID,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,n,0,0.0,0.0,0.1,522,505,488,197,198,193,527,197,0,12256,18800,0.0,0.0,0,0,-2,2,0.0,0.0,43,69,265,0,0,0,0,0,0,0,0,0,,,,,,
333,468,Diogo Jota,Jota,11,liverpool,LIV,MID,5.2,0.0,Knee injury - Expected back 03 Feb,2020-12-11T13:00:27.287277Z,i,47,0.0,7.1,2.9,149,171,53,57,107,28,94,54,0,2469857,2574417,0.0,0.0,-1,1,1,-1,0.0,0.0,66,543,22082,5,0,1,11,0,0,0,7,138,,,,,,
334,531,Thiago Alcántara do Nascimento,Thiago,11,liverpool,LIV,MID,1.2,0.3,,2020-09-28T21:00:20.374299Z,a,5,0.1,0.9,1.0,352,210,238,155,128,120,305,145,0,330830,332839,100.0,100.0,0,0,-3,3,0.0,1.3,57,9072,3955,0,0,0,3,0,0,0,0,35,,,,,,
335,560,Caoimhin Kelleher,Kelleher,11,liverpool,LIV,GKP,7.0,0.0,,,a,7,0.0,1.6,0.1,375,538,526,26,55,52,413,26,1,29865,24494,,,0,0,0,0,0.0,1.0,45,189,924,0,0,1,0,0,0,3,0,26,,,,,,
336,589,Nathaniel Phillips,Phillips,11,liverpool,LIV,DEF,3.0,0.8,,,a,9,0.2,2.2,0.7,320,340,365,122,123,138,361,131,0,125095,71328,,,0,0,0,0,0.0,1.8,40,5012,6104,0,0,1,2,0,0,0,0,48,,,,,,
337,594,Rhys Williams,Rhys Williams,11,liverpool,LIV,DEF,1.5,0.5,,2020-11-18T11:00:17.124630Z,a,3,0.1,0.8,0.4,388,337,376,152,122,144,402,150,0,49957,22888,100.0,100.0,0,0,0,0,0.0,1.5,40,1716,3461,0,0,0,2,0,0,0,0,17,,,,,,
338,601,Leighton Clarkson,Clarkson,11,liverpool,LIV,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,557,546,534,214,215,212,561,214,0,293,243,,,0,0,0,0,0.0,1.0,45,19,25,0,0,0,0,0,0,0,0,0,,,,,,
339,607,Jake Cain,Cain,11,liverpool,LIV,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,558,547,535,215,216,213,562,215,0,146,95,,,0,0,0,0,0.0,1.0,45,28,23,0,0,0,0,0,0,0,0,0,,,,,,
340,266,Fernando Luiz Rosa,Fernandinho,12,man_city,MCI,DEF,1.6,1.4,,2020-10-21T21:30:14.233293Z,a,13,0.3,2.4,0.7,336,312,264,130,102,81,335,119,0,49844,97977,100.0,100.0,0,0,-1,1,2.4,1.9,54,1979,1302,0,0,1,3,0,0,0,0,68,,,,,,
341,267,Claudio Bravo,Bravo,12,man_city,MCI,GKP,0.0,0.0,Contract expired,2020-08-18T13:59:17.226190Z,u,0,0.0,0.0,0.0,541,526,514,68,48,45,545,68,0,445,1686,0.0,0.0,0,0,0,0,0.0,0.0,45,1,25,0,0,0,0,0,0,0,0,0,,,,,,
342,268,Sergio Agüero,Agüero,12,man_city,MCI,FWD,1.2,0.6,,2020-12-12T20:00:20.020951Z,a,6,0.1,0.6,1.6,427,274,211,50,41,44,344,46,0,278879,456683,100.0,100.0,0,0,-2,2,1.6,1.1,103,12660,6902,0,0,1,2,0,0,0,0,20,,,,,2.0,
343,269,Nicolás Otamendi,Otamendi,12,man_city,MCI,DEF,0.0,0.0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,u,0,0.0,0.0,0.2,600,591,585,220,220,217,602,220,0,5369,43804,0.0,0.0,0,0,-1,1,0.0,0.0,49,2,127,0,0,0,0,0,0,0,0,0,,,,,,
344,270,Kyle Walker,Walker,12,man_city,MCI,DEF,4.6,3.2,,2020-12-25T12:30:19.795915Z,a,55,0.5,9.0,5.8,150,162,201,59,37,50,184,51,2,901434,957921,100.0,0.0,0,0,1,-1,4.2,0.0,61,7264,41206,1,1,5,11,0,0,0,7,223,,,,,,
345,271,Ilkay Gündogan,Gündogan,12,man_city,MCI,MID,4.5,6.6,,2020-12-27T01:00:21.051895Z,a,45,1.2,8.3,1.5,130,64,92,48,44,48,81,46,2,104135,62317,100.0,75.0,0,0,-1,1,7.6,5.3,54,60513,7824,3,0,5,3,0,0,0,7,172,3.0,,4.0,,2.0,
346,272,Kevin De Bruyne,De Bruyne,12,man_city,MCI,MID,5.8,5.6,,2020-10-12T20:30:22.007151Z,a,81,0.5,6.9,26.0,13,3,17,6,3,9,5,4,2,3319593,3608175,100.0,100.0,0,0,2,-2,6.6,6.1,117,265912,29906,3,8,7,11,0,1,0,11,302,1.0,,1.0,,1.0,
347,273,John Stones,Stones,12,man_city,MCI,DEF,5.4,4.8,,,a,38,1.0,7.6,6.7,215,309,332,85,99,118,296,95,0,490819,107536,,,1,-1,0,0,5.8,5.3,50,95774,15356,0,0,5,2,0,0,0,4,161,,,,,,
348,274,Benjamin Mendy,Mendy,12,man_city,MCI,DEF,4.0,0.4,,2020-10-17T22:30:19.749260Z,a,24,0.1,4.1,1.6,299,265,280,114,74,91,317,106,1,161885,201402,100.0,100.0,0,0,-1,1,1.4,0.9,59,4235,7397,1,0,2,8,0,0,0,2,96,,,,,,
349,275,Riyad Mahrez,Mahrez,12,man_city,MCI,MID,4.9,1.0,,,a,54,0.1,6.7,3.9,115,23,34,40,19,18,29,18,2,1445293,1358001,,,-1,1,-4,4,2.0,1.5,81,12722,36354,4,1,5,10,0,0,0,6,186,2.0,,3.0,,4.0,
350,276,Raheem Sterling,Sterling,12,man_city,MCI,MID,5.4,5.8,,2020-11-15T19:00:21.318165Z,a,76,0.5,6.7,5.5,72,45,13,19,32,6,19,11,1,954401,911659,100.0,100.0,0,0,-1,1,6.8,6.3,114,55104,21991,4,5,6,11,0,0,0,9,212,,,2.0,,6.0,
