player_id,name,display_slug,team_id,team,team_slug,position,points_per_game,form,news,news_added_at,status,total_points,value_form,value_season,selected_by_percent,influence_rank_overall,creativity_rank_overall,threat_rank_overall,influence_rank_by_position,creativity_rank_by_position,threat_rank_by_position:,ict_index,ict_index_by_position,dreamteam_count,transfers_in,transfers_out,chance_of_playing_next_round,chance_of_playing_this_round,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,ep_next,ep_this,now_cost,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,penalties_saved,penalties_missed,saves,bonus,bps,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text
225,Dennis Praet,Praet,9,leicester,LEI,MID,2.7,0.5,Muscle injury - Expected back 17 Apr,2021-01-09T23:30:20.784690Z,i,35,0.1,6.7,0.2,253,156,166,106,98,89,220,103,0,79392,86304,0.0,0.0,0,0,-3,3,0.0,0.0,52,16,1076,1,2,3,8,0,0,0,1,119,,,,,,
226,Ricardo Domingos Barbosa Pereira,Pereira,9,leicester,LEI,DEF,1.0,0.2,,2020-12-04T17:00:19.773460Z,a,1,0.0,0.2,0.1,451,418,635,171,163,227,459,172,0,8739,13023,100.0,75.0,0,0,-1,1,0.7,0.7,59,2042,491,0,0,0,0,0,0,0,0,2,,,,,,
227,Daniel Amartey,Amartey,9,leicester,LEI,DEF,0.8,0.5,,2020-10-04T13:30:15.269052Z,a,3,0.1,0.8,1.0,363,402,378,140,153,142,404,151,0,75467,116414,100.0,100.0,0,0,-1,1,1.0,1.5,39,1887,3583,0,0,0,5,0,0,0,0,40,,,,,,
228,Youri Tielemans,Tielemans,9,leicester,LEI,MID,3.9,5.8,,,a,74,0.9,11.6,2.3,29,77,84,10,55,45,55,33,2,309006,317044,,,0,0,-1,1,6.3,12.1,64,24339,7624,4,2,7,21,0,0,0,8,324,2.0,,2.0,,3.0,
229,Ayoze Pérez,Pérez,9,leicester,LEI,MID,2.4,1.0,,,a,26,0.2,4.3,0.7,254,109,72,107,75,39,137,74,0,46117,228962,,,0,0,-5,5,1.5,2.5,60,722,1504,1,0,2,7,0,0,0,2,64,4.0,,,,2.0,
230,Demarai Gray,Gray,9,leicester,LEI,MID,1.0,0.2,,2020-09-25T21:00:14.856498Z,a,1,0.0,0.2,0.1,460,416,397,194,192,185,454,193,0,2668,13374,100.0,100.0,0,0,-3,3,0.7,0.9,52,75,110,0,0,0,0,0,0,0,0,3,,,,,,
231,James Maddison,Maddison,9,leicester,LEI,MID,4.8,6.8,,2021-01-07T17:00:15.753790Z,a,82,0.9,11.4,10.1,54,9,55,17,8,30,22,14,2,1295878,694026,100.0,100.0,1,-1,2,-2,7.3,14.1,72,389486,26633,6,4,7,13,0,0,0,7,271,1.0,,1.0,,4.0,
233,Kelechi Iheanacho,Iheanacho,9,leicester,LEI,FWD,1.0,0.5,,,a,10,0.1,1.8,0.3,409,247,117,45,40,37,287,41,0,20146,49627,,,0,0,-4,4,1.0,1.5,56,3615,1502,0,0,1,2,0,1,0,0,19,,,,,5.0,
234,Hamza Choudhury,Choudhury,9,leicester,LEI,MID,0.7,0.0,,,a,2,0.0,0.4,0.1,443,400,403,189,187,189,447,191,0,2813,6428,,,0,0,-3,3,0.5,0.5,47,54,111,0,0,0,1,0,0,0,0,9,,,,,,
235,Harvey Barnes,Barnes,9,leicester,LEI,MID,4.4,6.2,,,a,80,0.9,11.8,5.4,49,94,19,14,67,11,24,16,1,927279,830861,,,0,0,-2,2,6.7,12.9,68,100231,24899,6,2,5,17,0,0,0,6,208,,,,,,
236,Wilfred Ndidi,Ndidi,9,leicester,LEI,MID,3.1,4.0,,2020-09-23T14:00:18.236626Z,a,31,0.8,6.5,0.7,166,279,343,63,156,165,257,120,0,36803,143162,100.0,100.0,0,0,-2,2,4.5,8.5,48,4640,1549,1,0,5,7,0,0,0,4,166,,,,,,
237,Filip Benkovic,Benkovic,9,leicester,LEI,DEF,0.0,0.0,Joined OH Leuven on loan until the end of the season on 12/1. - Expected back 01 Jul,2021-01-12T14:30:25.457755Z,u,0,0.0,0.0,0.0,527,511,496,207,208,198,535,208,0,296,4892,0.0,0.0,0,0,-2,2,0.0,0.0,43,2,25,0,0,0,0,0,0,0,0,0,,,,,,
238,Çaglar Söyüncü,Söyüncü,9,leicester,LEI,DEF,1.7,0.5,,2020-12-03T22:30:22.314914Z,a,10,0.1,1.9,2.7,286,321,273,111,108,85,322,108,0,108550,841680,100.0,100.0,0,0,-2,2,1.0,1.5,53,1120,2017,0,0,1,8,0,0,0,0,74,,,,,,
239,James Justin,Justin,9,leicester,LEI,DEF,3.9,4.2,,,a,75,0.8,15.0,25.7,56,52,173,18,11,38,69,11,2,2365822,1340043,,,0,0,5,-5,4.7,8.9,50,122249,32332,1,2,7,21,0,0,0,7,357,,,,,,
240,Luke Thomas,Thomas,9,leicester,LEI,DEF,1.0,0.5,,,a,4,0.1,1.0,0.2,371,337,354,144,121,129,382,141,0,10750,30307,,,0,0,-3,3,1.0,1.5,42,227,517,0,0,0,4,0,0,0,0,24,,,,,,
498,Timothy Castagne,Castagne,9,leicester,LEI,DEF,4.6,3.5,,2020-11-23T00:30:27.208678Z,a,51,0.6,8.9,4.8,162,160,181,66,38,42,180,48,2,1659915,1688196,100.0,100.0,0,0,2,-2,4.0,7.5,57,12001,7160,1,3,4,11,0,0,0,4,212,,,,,,
518,Nampalys Mendy,Mendy,9,leicester,LEI,MID,2.1,0.5,,,a,30,0.1,6.8,2.0,257,210,374,108,129,178,297,139,0,399059,339281,,,0,0,-1,1,1.0,1.5,44,3330,12399,0,1,4,17,0,0,0,0,174,,,,,,
541,Cengiz Ünder,Ünder,9,leicester,LEI,MID,2.2,0.0,,2021-01-14T16:00:22.636710Z,a,13,0.0,2.3,0.1,322,220,256,140,134,129,308,146,0,14264,13842,100.0,75.0,0,0,-3,3,0.5,0.4,57,57,151,0,2,0,3,0,0,0,0,54,,,,,,
561,Wesley Fofana,Fofana,9,leicester,LEI,DEF,3.3,2.0,,2020-12-28T22:30:17.278833Z,a,46,0.4,9.2,0.7,97,282,253,37,84,78,203,60,1,113214,67038,100.0,100.0,0,0,0,0,2.5,4.5,50,6950,4657,0,1,5,13,0,0,0,4,259,,,,,,
579,Islam Slimani,Slimani,9,leicester,LEI,FWD,1.0,0.0,Joined Lyon on a permanent deal on 14/1. - Unknown return date,2021-01-14T15:00:17.428974Z,u,1,0.0,0.2,0.1,459,360,384,58,50,58,436,57,0,11121,10230,0.0,0.0,0,0,-1,1,0.0,0.0,49,15,653,0,0,0,1,0,0,0,0,3,,,,,,
193,Pablo Hernández Domínguez,Hernández,10,leeds,LEE,MID,1.9,1.0,,2020-11-20T16:00:27.262265Z,a,17,0.2,3.0,0.3,321,206,208,139,126,111,290,136,0,21414,126623,100.0,100.0,0,0,-3,3,1.0,1.0,57,218,480,0,2,0,5,0,0,0,0,66,4.0,,2.0,,,
194,Francisco Casilla Cortés,Casilla,10,leeds,LEE,GKP,2.0,0.5,,2020-09-30T13:30:16.774093Z,a,2,0.1,0.5,0.9,433,486,466,32,30,25,450,32,0,26795,128073,100.0,100.0,0,0,-3,3,0.5,0.5,42,2550,1571,0,0,0,1,0,0,1,0,12,,,,,,
195,Liam Cooper,Cooper,10,leeds,LEE,DEF,2.4,0.5,,2020-12-20T18:30:15.880481Z,a,29,0.1,6.7,0.4,74,377,209,26,139,54,195,57,0,52890,85202,100.0,100.0,0,0,-2,2,0.5,0.5,43,1508,1234,1,0,3,26,0,0,0,1,244,,,,,,
196,Barry Douglas,Douglas,10,leeds,LEE,DEF,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T10:30:16.158146Z,u,0,0.0,0.0,4.2,461,439,413,175,176,156,469,176,0,252878,939328,0.0,0.0,0,0,-2,2,0.0,0.0,38,1352,12203,0,0,0,0,0,0,0,0,0,,,,,,
197,Luke Ayling,Ayling,10,leeds,LEE,DEF,2.4,3.5,,,a,44,0.8,9.8,2.9,22,66,115,1,14,16,54,6,0,322554,390979,,,0,0,0,0,3.5,3.5,45,2896,14081,0,0,6,34,0,0,0,1,334,,,,,,
198,Mateusz Klich,Klich,10,leeds,LEE,MID,3.8,2.8,,2020-12-29T20:00:14.304884Z,a,68,0.5,12.6,4.3,52,7,86,15,6,46,27,18,0,1061105,927982,100.0,100.0,-1,1,-1,1,2.8,2.8,54,3903,27402,3,5,5,31,0,0,0,3,296,5.0,,,,2.0,
199,Adam Forshaw,Forshaw,10,leeds,LEE,MID,0.0,0.0,Hip injury - Unknown return date,2020-09-10T13:00:10.171553Z,i,0,0.0,0.0,0.0,603,594,587,239,239,238,606,239,0,367,1891,0.0,0.0,0,0,-2,2,0.0,0.0,48,18,11,0,0,0,0,0,0,0,0,0,,,,,,
200,Stuart Dallas,Dallas,10,leeds,LEE,DEF,4.1,5.2,,,a,73,1.1,15.2,14.3,36,90,66,7,19,2,51,5,1,1470998,713268,,,0,0,3,-3,5.2,5.2,48,34690,77974,3,2,6,33,0,0,0,5,364,,,,,,
201,Ezgjan Alioski,Alioski,10,leeds,LEE,DEF,3.4,5.2,,2020-11-19T13:00:23.970021Z,a,55,1.2,12.2,3.0,152,85,127,61,18,21,106,25,2,350820,179851,100.0,100.0,0,0,0,0,5.2,5.2,45,14451,23005,2,0,5,21,0,0,0,6,230,,,,,,
202,Patrick Bamford,Bamford,10,leeds,LEE,FWD,5.7,5.0,,,a,103,0.7,15.4,49.7,18,161,2,4,24,1,13,5,2,5322162,2197896,,,1,-1,12,-12,5.0,5.0,67,186673,144274,10,5,6,32,0,0,0,13,330,,,,,1.0,
203,Jack Harrison,Harrison,10,leeds,LEE,MID,4.1,3.8,,2020-11-28T22:30:23.319765Z,a,69,0.7,12.8,2.3,53,10,54,16,9,29,21,13,2,500688,427030,100.0,100.0,0,0,-1,1,3.8,3.8,54,8647,21029,3,4,6,30,0,0,0,4,237,3.0,,3.0,,,
204,Kalvin Phillips,Phillips,10,leeds,LEE,MID,2.5,1.8,,2021-01-02T15:00:21.038877Z,a,35,0.4,7.1,1.1,85,55,261,29,40,133,91,52,0,192546,318122,100.0,0.0,0,0,-1,1,1.8,0.0,49,625,2333,0,2,5,23,0,0,0,2,217,1.0,,1.0,,,
205,Hélder Wander Sousa de Azevedo e Costa,Costa,10,leeds,LEE,MID,3.3,0.2,,,a,36,0.0,7.1,2.6,210,167,94,84,102,51,169,87,1,1051431,1018757,,,0,0,-4,4,0.2,0.2,51,481,6990,2,2,2,17,0,0,0,2,98,,,,,,
206,Tyler Roberts,Roberts,10,leeds,LEE,MID,1.0,0.2,,,a,9,0.0,1.9,0.1,393,296,228,169,164,120,344,158,0,4403,8285,,,0,0,-3,3,0.2,0.2,47,49,117,0,0,0,7,0,0,0,0,28,,,,,,
207,Jay-Roy Grot,Grot,10,leeds,LEE,MID,0.0,0.0,Knee injury - Unknown return date,2020-10-22T16:00:15.327420Z,i,0,0.0,0.0,0.0,595,586,578,237,237,236,599,237,0,1162,3420,0.0,0.0,0,0,-3,3,0.0,0.0,47,23,29,0,0,0,0,0,0,0,0,0,,,,,,
208,Kamil Miazek,Miazek,10,leeds,LEE,GKP,0.0,0.0,Contract ended,2020-10-05T07:11:41.404637Z,u,0,0.0,0.0,1.0,487,467,445,49,23,18,495,49,0,22749,104506,0.0,0.0,0,0,0,0,0.0,0.0,40,15,1827,0,0,0,0,0,0,0,0,0,,,,,,
209,Ian Carlo Poveda-Ocampo,Poveda-Ocampo,10,leeds,LEE,MID,1.0,0.8,,,a,10,0.2,2.3,0.4,355,264,195,156,153,104,313,148,0,60385,57279,,,0,0,-2,2,0.8,0.8,43,3883,3266,0,0,0,4,0,0,0,0,29,,,,,,
210,Jamie Shackleton,Shackleton,10,leeds,LEE,MID,1.2,0.8,,2020-11-07T18:00:15.183389Z,a,11,0.2,2.3,0.0,351,283,347,153,158,166,361,164,0,1774,4253,100.0,100.0,0,0,-2,2,0.8,0.8,48,23,60,0,0,1,6,0,0,0,0,45,,,,,,
211,Pascal Struijk,Struijk,10,leeds,LEE,DEF,2.0,4.0,,,a,18,1.0,4.6,4.5,233,317,358,91,104,131,315,104,0,487245,277736,,,0,0,-1,1,4.0,4.0,39,39864,23544,0,0,2,15,0,0,0,1,128,,,,,,
212,Jordan Stevens,Stevens,10,leeds,LEE,MID,0.0,0.0,Joined Swindon Town on loan until the end of the season on 21/9. - Expected back 01 Jul,2020-09-23T08:30:15.575137Z,u,0,0.0,0.0,0.4,532,516,502,199,200,199,540,201,0,18977,93903,0.0,0.0,0,0,-2,2,0.0,0.0,43,52,834,0,0,0,0,0,0,0,0,0,,,,,,
213,Illan Meslier,Meslier,10,leeds,LEE,GKP,4.1,4.8,,2021-01-16T19:30:19.842015Z,a,70,1.0,14.9,6.0,10,372,580,3,2,57,140,3,2,708564,383605,100.0,,0,0,2,-2,4.8,4.8,47,2719,55523,0,0,6,33,0,0,67,9,379,,,,,,
214,Leif Davis,Davis,10,leeds,LEE,DEF,1.0,0.0,,,a,2,0.0,0.5,1.2,448,424,422,170,169,165,457,170,0,84318,109817,,,0,0,-1,1,0.0,0.0,39,950,3332,0,0,0,0,0,0,0,0,5,,,,,,
215,Oliver Casey,Casey,10,leeds,LEE,DEF,0.0,0.0,,,a,0,0.0,0.0,1.2,469,447,424,183,184,167,477,184,0,107668,94162,,,0,0,-1,1,0.0,0.0,39,410,3143,0,0,0,0,0,0,0,0,0,,,,,,
491,Robin Koch,Koch,10,leeds,LEE,DEF,2.9,0.0,Knee injury - Expected back 06 Mar,2020-12-05T23:00:20.933265Z,i,32,0.0,7.4,0.3,193,261,190,74,70,45,240,78,1,52665,79615,0.0,0.0,-1,1,-2,2,0.0,0.0,43,79,826,0,0,4,17,0,0,0,2,180,,,,,,
492,Rodrigo Moreno,Rodrigo,10,leeds,LEE,FWD,3.1,3.2,,2020-11-02T23:00:23.376753Z,a,50,0.6,8.8,3.3,181,44,35,20,3,18,44,13,2,340172,660332,100.0,100.0,0,0,-3,3,3.2,3.2,57,16696,23398,3,2,2,18,0,0,0,8,187,,,5.0,,,
532,Elia Caprile,Caprile,10,leeds,LEE,GKP,0.0,0.0,,,a,0,0.0,0.0,0.3,499,480,458,54,29,24,507,54,0,32739,17658,,,0,0,0,0,0.0,0.0,40,448,757,0,0,0,0,0,0,0,0,0,,,,,,
533,Mateusz Bogusz,Bogusz,10,leeds,LEE,MID,0.0,0.0,Joined UD Logrones on loan until the end of the season on 5/10. - Expected back 01 Jul,2020-10-05T23:00:19.642720Z,u,0,0.0,0.0,0.0,536,520,506,202,203,202,544,204,0,2836,2826,0.0,0.0,0,0,-2,2,0.0,0.0,43,16,33,0,0,0,0,0,0,0,0,0,,,,,,
549,Diego Llorente,Llorente,10,leeds,LEE,DEF,0.0,0.0,,2020-12-27T15:00:18.906548Z,a,0,0.0,0.0,0.0,380,421,514,150,166,206,419,156,0,3601,3686,100.0,100.0,0,0,-1,1,0.0,0.0,44,199,73,0,0,0,3,0,0,0,0,11,,,,,,
570,Raphael Dias Belloli,Raphinha,10,leeds,LEE,MID,3.2,3.8,,2020-11-02T22:30:16.072346Z,a,42,0.7,7.8,1.5,156,36,47,58,26,23,45,28,1,242279,131495,100.0,100.0,-1,1,-1,1,3.8,3.8,54,5236,16982,2,2,4,18,0,0,0,1,162,2.0,,4.0,,,
599,Jack Jenkins,Jenkins,10,leeds,LEE,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,585,573,562,230,230,229,589,230,0,1575,1106,,,0,0,0,0,0.0,0.0,45,69,94,0,0,0,0,0,0,0,0,0,,,,,,
619,Niall Huggins,Huggins,10,leeds,LEE,FWD,0.0,0.0,,,a,0,0.0,0.0,0.0,584,572,561,68,70,70,588,71,0,2522,946,,,0,0,0,0,0.0,0.0,45,635,382,0,0,0,0,0,0,0,0,0,,,,,,
620,Charlie Cresswell,Cresswell,10,leeds,LEE,DEF,0.0,0.0,,,a,0,0.0,0.0,0.0,503,484,462,197,198,182,511,198,0,3922,1237,,,0,0,0,0,0.0,0.0,40,1016,506,0,0,0,0,0,0,0,0,0,,,,,,
241,James Milner,Milner,11,liverpool,LIV,MID,2.2,0.8,,2020-11-28T15:00:19.764918Z,a,24,0.2,4.5,0.1,285,170,281,120,103,143,276,129,1,16376,26394,100.0,100.0,0,0,-2,2,1.3,3.6,53,101,180,0,2,3,1,0,0,0,2,102,3.0,,,,1.0,
242,Konstantinos Tsimikas,Tsimikas,11,liverpool,LIV,DEF,0.0,0.0,Knee injury - Expected back 03 Feb,2020-12-10T01:30:18.194765Z,i,0,0.0,0.0,0.0,617,608,603,226,226,222,620,226,0,1740,4468,0.0,0.0,0,0,-1,1,0.0,0.0,49,22,39,0,0,0,0,0,0,0,0,0,,,,,,
243,Georginio Wijnaldum,Wijnaldum,11,liverpool,LIV,MID,2.6,2.0,,,a,50,0.4,9.4,1.5,170,69,107,65,48,60,98,55,0,145233,193514,,,0,0,-2,2,2.5,6.0,53,2022,7057,1,1,5,20,0,0,0,1,244,,,6.0,,,
244,Jordan Henderson,Henderson,11,liverpool,LIV,MID,3.0,2.0,Muscle injury - 75% chance of playing,2021-01-21T23:00:29.139458Z,d,45,0.4,8.3,1.4,116,78,186,40,56,99,110,60,0,135424,236227,75.0,100.0,0,0,-1,1,1.9,6.0,54,1683,13239,1,2,4,12,0,0,0,2,250,4.0,,3.0,,,
245,Adrián San Miguel del Castillo,Adrián,11,liverpool,LIV,GKP,1.0,0.0,,,a,2,0.0,0.5,0.4,356,487,468,24,31,26,409,24,0,52238,57271,,,0,0,-3,3,0.5,2.0,42,392,728,0,0,0,9,0,0,7,0,28,,,,,,
246,Joel Matip,Matip,11,liverpool,LIV,DEF,4.6,1.6,,2020-12-27T18:30:27.567433Z,a,41,0.3,7.6,0.6,199,276,201,76,80,52,246,79,1,267388,275249,100.0,50.0,0,0,-1,1,2.1,2.6,54,1903,4949,1,2,3,5,0,0,0,5,179,,,,,,
247,Xherdan Shaqiri,Shaqiri,11,liverpool,LIV,MID,1.7,1.0,,2020-11-22T21:30:16.585500Z,a,10,0.2,1.6,0.1,357,177,257,157,108,130,300,140,0,3558,5734,100.0,100.0,0,0,-1,1,1.5,4.0,64,411,249,0,1,1,1,0,0,0,0,46,5.0,,5.0,,,
248,Alex Oxlade-Chamberlain,Chamberlain,11,liverpool,LIV,MID,1.8,0.6,,2020-08-21T14:30:10.835560Z,a,7,0.1,1.1,0.0,389,316,340,166,168,164,376,170,0,4395,5682,100.0,100.0,0,0,-2,2,1.1,3.2,63,143,324,0,1,0,1,0,0,0,0,22,,,,,,
249,Roberto Firmino,Firmino,11,liverpool,LIV,FWD,3.8,1.8,,,a,73,0.2,7.8,4.6,50,45,4,8,4,2,12,4,1,550523,553734,,,0,0,-2,2,2.3,5.6,93,20457,51676,5,3,6,20,0,0,0,9,299,,,,,4.0,
250,Virgil van Dijk,van Dijk,11,liverpool,LIV,DEF,3.0,0.0,Knee injury - Unknown return date,2020-10-17T15:00:18.628318Z,i,15,0.0,2.4,6.7,299,392,230,117,148,65,330,112,0,382395,1969158,0.0,0.0,0,0,-2,2,0.0,0.0,63,267,4394,1,0,1,11,0,0,0,1,73,,,,,,
251,Sadio Mané,Mané,11,liverpool,LIV,MID,4.9,3.8,,2020-10-02T22:00:17.931191Z,a,88,0.3,7.5,7.1,21,15,3,8,12,2,7,6,1,1368414,1813917,100.0,100.0,-1,1,-2,2,4.3,9.6,118,26977,37469,6,5,5,15,0,0,0,6,256,,,,,3.0,
252,Alisson Ramses Becker,Alisson,11,liverpool,LIV,GKP,4.2,4.6,,2020-12-01T23:30:25.339700Z,a,67,0.8,11.4,6.8,57,635,636,14,73,73,225,14,1,396413,940570,100.0,100.0,0,0,-1,1,5.1,11.2,59,12914,10898,0,0,5,13,1,0,35,6,301,,,,,,
253,Fabio Henrique Tavares,Fabinho,11,liverpool,LIV,MID,2.4,1.8,,2020-10-27T23:00:22.808680Z,a,40,0.3,7.4,1.0,80,229,349,26,139,168,201,98,0,103900,162309,100.0,100.0,0,0,-1,1,2.3,5.6,54,1865,2757,0,1,6,18,0,0,0,2,264,,,4.0,,,
254,Mohamed Salah,Salah,11,liverpool,LIV,MID,7.2,2.2,,2020-11-13T15:30:16.171973Z,a,129,0.2,10.3,37.9,4,14,1,3,11,1,4,4,3,3821189,3513819,100.0,100.0,0,0,5,-5,2.7,6.4,125,82619,203400,13,4,5,21,0,0,0,13,383,,,2.0,,2.0,
255,Andrew Robertson,Robertson,11,liverpool,LIV,DEF,4.6,4.0,,2020-12-01T23:30:25.355446Z,a,88,0.5,11.9,20.6,26,5,80,4,1,4,18,1,2,2008268,1515887,100.0,100.0,0,0,4,-4,4.5,10.0,74,34968,73208,1,5,6,22,0,0,0,11,438,1.0,,,,,
256,Divock Origi,Origi,11,liverpool,LIV,FWD,1.0,0.6,,,a,5,0.1,1.0,0.6,437,401,293,51,57,50,407,52,0,26024,82097,,,0,0,-3,3,1.1,3.2,52,1118,1074,0,0,0,0,0,0,0,0,11,,,,,,
257,Harry Wilson,Harry Wilson,11,liverpool,LIV,MID,0.0,0.0,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.702823Z,u,0,0.0,0.0,0.0,624,618,616,249,249,249,627,249,0,502,6094,0.0,0.0,0,0,-4,4,0.0,0.0,51,1,20,0,0,0,0,0,0,0,0,0,,,,,,
258,Takumi Minamino,Minamino,11,liverpool,LIV,MID,1.9,0.2,,,a,17,0.0,2.8,0.2,337,349,160,148,174,86,306,145,0,13069,39205,,,0,0,-5,5,0.7,2.4,60,142,633,1,0,1,4,0,0,0,0,61,,,,,,
259,Trent Alexander-Arnold,Alexander-Arnold,11,liverpool,LIV,DEF,3.1,3.6,,2020-11-08T18:30:19.053913Z,a,53,0.5,7.3,13.5,119,11,79,47,2,3,35,2,0,641836,3328428,100.0,100.0,0,0,-2,2,4.1,9.2,73,7508,27700,0,2,4,21,0,0,0,4,293,2.0,,1.0,,,
260,Joseph Gomez,Gomez,11,liverpool,LIV,DEF,1.4,0.0,Knee injury - Unknown return date,2020-11-12T11:30:20.318274Z,i,10,0.0,1.9,1.1,270,338,619,103,122,225,345,122,0,109170,372062,0.0,0.0,0,0,-3,3,0.0,0.0,52,61,1284,0,0,0,14,0,0,0,0,94,,,,,,
261,Naby Keita,Keita,11,liverpool,LIV,MID,1.7,0.0,Muscle injury - Unknown return date,2020-12-27T20:00:18.497759Z,i,12,0.0,2.3,0.2,354,246,168,155,147,90,295,137,0,16497,80058,0.0,0.0,0,0,-3,3,0.0,0.0,52,7,269,0,0,2,7,0,0,0,0,60,,,,,,
263,Curtis Jones,Jones,11,liverpool,LIV,MID,1.8,1.2,,,a,21,0.3,4.8,1.2,266,142,122,113,92,66,196,95,0,195401,147905,,,0,0,-1,1,1.7,4.4,44,2752,12877,0,0,3,8,0,0,0,0,91,,,,,,
264,Neco Williams,Neco Williams,11,liverpool,LIV,DEF,2.0,0.0,,,a,8,0.0,2.1,4.1,396,336,328,155,120,112,393,147,0,385859,401651,,,0,0,-1,1,0.5,2.0,39,3380,17207,0,0,1,0,0,0,0,0,32,,,,,,
265,Harvey Elliott,Elliott,11,liverpool,LIV,MID,0.0,0.0,Joined Blackburn Rovers on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-10-16T21:30:11.725544Z,u,0,0.0,0.0,0.1,533,517,503,200,201,200,541,202,0,12394,19468,0.0,0.0,0,0,-2,2,0.0,0.0,43,11,231,0,0,0,0,0,0,0,0,0,,,,,,
468,Diogo Jota,Jota,11,liverpool,LIV,MID,5.2,0.0,Knee injury - Expected back 03 Feb,2020-12-11T13:00:27.287277Z,i,47,0.0,7.1,2.5,176,189,57,69,116,31,119,64,0,2471181,2601212,0.0,0.0,0,0,1,-1,0.0,0.0,66,912,9967,5,0,1,11,0,0,0,7,138,,,,,,
531,Thiago Alcántara do Nascimento,Thiago,11,liverpool,LIV,MID,1.7,1.4,,2020-09-28T21:00:20.374299Z,a,10,0.2,1.8,1.3,294,152,232,126,95,122,254,119,0,367959,346126,100.0,100.0,0,0,-3,3,1.9,4.8,57,13326,7085,0,0,1,4,0,0,0,0,71,,,,,,
560,Caoimhin Kelleher,Kelleher,11,liverpool,LIV,GKP,7.0,0.0,,,a,7,0.0,1.6,0.1,384,549,539,26,57,53,422,26,1,30268,26600,,,0,0,0,0,0.5,2.0,45,125,586,0,0,1,0,0,0,3,0,26,,,,,,
589,Nathaniel Phillips,Phillips,11,liverpool,LIV,DEF,3.0,1.0,,,a,9,0.2,2.2,0.7,338,350,379,130,128,143,367,134,0,135009,92276,,,0,0,0,0,1.5,4.0,40,1553,6063,0,0,1,2,0,0,0,0,48,,,,,,
594,Rhys Williams,Rhys Williams,11,liverpool,LIV,DEF,1.5,0.2,,2020-11-18T11:00:17.124630Z,a,3,0.0,0.8,0.3,398,345,387,156,126,148,411,154,0,53949,34316,100.0,100.0,0,0,0,0,0.7,2.4,40,727,2982,0,0,0,2,0,0,0,0,17,,,,,,
601,Leighton Clarkson,Clarkson,11,liverpool,LIV,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,567,556,546,218,218,218,573,219,0,347,305,,,0,0,0,0,0.5,2.0,45,23,28,0,0,0,0,0,0,0,0,0,,,,,,
607,Jake Cain,Cain,11,liverpool,LIV,MID,0.0,0.0,,,a,0,0.0,0.0,0.0,568,557,547,219,219,219,574,220,0,219,149,,,0,0,0,0,0.5,2.0,45,28,27,0,0,0,0,0,0,0,0,0,,,,,,
266,Fernando Luiz Rosa,Fernandinho,12,man_city,MCI,DEF,2.1,1.6,,2020-10-21T21:30:14.233293Z,a,19,0.3,3.5,0.7,336,308,277,129,99,89,338,118,0,54284,101267,100.0,100.0,0,0,-1,1,3.1,5.2,54,1357,1186,0,0,2,3,0,0,0,0,94,,,,,,
267,Claudio Bravo,Bravo,12,man_city,MCI,GKP,0.0,0.0,Contract expired,2020-08-18T13:59:17.226190Z,u,0,0.0,0.0,0.0,551,537,527,69,50,46,558,69,0,451,1726,0.0,0.0,0,0,0,0,0.0,0.0,45,2,15,0,0,0,0,0,0,0,0,0,,,,,,
268,Sergio Agüero,Agüero,12,man_city,MCI,FWD,1.2,0.4,Illness - Unknown return date,2021-01-12T14:30:25.540301Z,i,6,0.0,0.6,1.2,436,287,231,50,42,45,357,46,0,287030,492295,0.0,0.0,0,0,-2,2,0.0,0.0,103,555,5297,0,0,1,2,0,0,0,0,20,,,,,2.0,
269,Nicolás Otamendi,Otamendi,12,man_city,MCI,DEF,0.0,0.0,Joined Benfica on a permanent deal on 29/9,2020-09-24T23:30:12.376512Z,u,0,0.0,0.0,0.2,615,606,601,224,224,220,618,224,0,5379,44003,0.0,0.0,0,0,-1,1,0.0,0.0,49,4,103,0,0,0,0,0,0,0,0,0,,,,,,
270,Kyle Walker,Walker,12,man_city,MCI,DEF,4.4,1.4,Leg injury - 75% chance of playing,2021-01-21T18:30:22.417843Z,d,62,0.2,10.2,5.8,172,168,220,70,40,60,206,62,2,953279,1009002,75.0,100.0,0,0,1,-1,2.2,4.8,61,8390,23348,1,1,6,11,0,0,0,7,248,,,,,,
271,Ilkay Gündogan,Gündogan,12,man_city,MCI,MID,5.1,8.2,,2020-12-27T01:00:21.051895Z,a,66,1.5,12.0,6.8,81,46,53,27,32,28,43,27,3,608129,122913,100.0,100.0,0,0,0,0,9.7,18.4,55,306979,21258,5,0,8,3,0,0,0,9,250,3.0,,4.0,,2.0,
